地區,大廈名單,個案最後到訪日期,相關個案編號
黃大仙,宏景花園5座,11/07/2022,
黃大仙,東匯邨匯仁樓,11/07/2022,
黃大仙,東頭邨旺東樓,11/07/2022,
黃大仙,東頭邨康東樓,11/07/2022,
黃大仙,東頭邨祥東樓,11/07/2022,
黃大仙,東頭邨興東樓,11/07/2022,
黃大仙,采頤花園10座,11/07/2022,
黃大仙,采頤花園2座,11/07/2022,
黃大仙,威豪花園3座,11/07/2022,
黃大仙,星河明居B座,11/07/2022,
黃大仙,盈福苑,11/07/2022,
黃大仙,美東邨美德樓,11/07/2022,
黃大仙,啟德花園3座,11/07/2022,
黃大仙,康強苑,11/07/2022,
黃大仙,彩虹邨白雪樓,11/07/2022,
黃大仙,彩虹邨錦雲樓,11/07/2022,
黃大仙,彩雲邨銀河樓,11/07/2022,
黃大仙,彩雲邨豐澤樓,11/07/2022,
黃大仙,彩雲邨觀日樓,11/07/2022,
黃大仙,彩輝邨彩華樓,11/07/2022,
黃大仙,富強苑富和閣,11/07/2022,
黃大仙,越秀廣場秀明苑,11/07/2022,
黃大仙,黃大仙上邨倡善樓,11/07/2022,
黃大仙,黃大仙上邨啟善樓,11/07/2022,
黃大仙,黃大仙上邨耀善樓,11/07/2022,
黃大仙,黃大仙紀律部隊宿舍2座,11/07/2022,
黃大仙,慈正邨正明樓,11/07/2022,
黃大仙,慈正邨正暉樓,11/07/2022,
黃大仙,慈正邨正遠樓,11/07/2022,
黃大仙,慈正邨正德樓,11/07/2022,
黃大仙,慈安苑安欣閣,11/07/2022,
黃大仙,慈愛苑愛仁閣,11/07/2022,
黃大仙,慈愛苑愛勤閣,11/07/2022,
黃大仙,慈樂邨樂仁樓,11/07/2022,
黃大仙,慈樂邨樂安樓,11/07/2022,
黃大仙,慈樂邨樂滿樓,11/07/2022,
黃大仙,新光中心2座,11/07/2022,
黃大仙,新蒲崗大廈,11/07/2022,
黃大仙,嘉強苑嘉盈閣,11/07/2022,
黃大仙,翠竹花園14座,11/07/2022,
黃大仙,翠竹花園2座,11/07/2022,
黃大仙,翠竹花園7座,11/07/2022,
黃大仙,翠竹花園8座,11/07/2022,
黃大仙,鳳德邨黛鳳樓,11/07/2022,
黃大仙,樂富邨樂東樓,11/07/2022,
黃大仙,橫頭磡邨宏業樓,11/07/2022,
黃大仙,龍蟠苑龍珠閣,11/07/2022,
黃大仙,龍蟠苑龍瑚閣,11/07/2022,
黃大仙,瓊山苑瓊峯閣,11/07/2022,
黃大仙,瓊山苑瓊瑛閣,11/07/2022,
黃大仙,鵬程苑,11/07/2022,
黃大仙,天馬苑駿安閣,10/07/2022,
黃大仙,天馬苑駿昇閣,10/07/2022,
黃大仙,天馬苑駿飛閣,10/07/2022,
黃大仙,天馬苑駿康閣,10/07/2022,
黃大仙,竹園南邨富園樓,10/07/2022,
黃大仙,東頭邨安東樓,10/07/2022,
黃大仙,采頤花園11座,10/07/2022,
黃大仙,采頤花園1座,10/07/2022,
黃大仙,海港花園3座,10/07/2022,
黃大仙,消防處永定道消防已婚宿舍1座,10/07/2022,
黃大仙,消防處黃大仙員佐級已婚人員宿舍B座,10/07/2022,
黃大仙,啟德花園4座,10/07/2022,
黃大仙,彩雲邨玉宇樓,10/07/2022,
黃大仙,彩雲邨甘霖樓,10/07/2022,
黃大仙,彩雲邨白虹樓,10/07/2022,
黃大仙,彩雲邨白鳳樓,10/07/2022,
黃大仙,彩雲邨長波樓,10/07/2022,
黃大仙,彩雲邨繡文樓,10/07/2022,
黃大仙,現崇山1座,10/07/2022,
黃大仙,現崇山3A座,10/07/2022,
黃大仙,現崇山3B座,10/07/2022,
黃大仙,現崇山6B座,10/07/2022,
黃大仙,富山邨富暉樓,10/07/2022,
黃大仙,黃大仙下邨龍盛樓,10/07/2022,
黃大仙,黃大仙下邨龍智樓,10/07/2022,
黃大仙,黃大仙下邨龍澤樓,10/07/2022,
黃大仙,黃大仙下邨龍禧樓,10/07/2022,
黃大仙,慈安苑安康閣,10/07/2022,
黃大仙,慈愛苑愛華閣,10/07/2022,
黃大仙,慈愛苑愛裕閣,10/07/2022,
黃大仙,慈愛苑愛聰閣,10/07/2022,
黃大仙,慈樂大廈,10/07/2022,
黃大仙,慈樂邨樂合樓,10/07/2022,
黃大仙,新時代工貿商業中心,10/07/2022,
黃大仙,滙豪山,10/07/2022,
黃大仙,嘉峰臺5座,10/07/2022,
黃大仙,翠竹花園6座,10/07/2022,
黃大仙,鳳德邨硃鳳樓,10/07/2022,
黃大仙,鳳德邨碧鳳樓,10/07/2022,
黃大仙,鳳禮苑鳳欣閣,10/07/2022,
黃大仙,德強苑德華閣,10/07/2022,
黃大仙,樂富邨宏順樓,10/07/2022,
黃大仙,龍蟠苑龍環閣,10/07/2022,
黃大仙,龍蟠苑龍璧閣,10/07/2022,
黃大仙,爵祿街42號,10/07/2022,
黃大仙,環鳳街48號,10/07/2022,
黃大仙,豐盛街紀律部隊宿舍1座,10/07/2022,
黃大仙,豐盛街紀律部隊宿舍3座,10/07/2022,
黃大仙,雙鳳街60號,10/07/2022,
黃大仙,麗景樓,10/07/2022,
黃大仙,竹園北邨柏園樓,09/07/2022,
黃大仙,竹園南邨貴園樓,09/07/2022,
黃大仙,沙田㘭邨和田樓,09/07/2022,
黃大仙,怡發花園,09/07/2022,
黃大仙,東匯邨匯心樓,09/07/2022,
黃大仙,東頭邨貴東樓,09/07/2022,
黃大仙,采頤花園9座,09/07/2022,
黃大仙,威豪花園2座,09/07/2022,
黃大仙,彩虹邨紫薇樓,09/07/2022,
黃大仙,彩虹邨翠瓊樓,09/07/2022,
黃大仙,彩雲邨伴月樓,09/07/2022,
黃大仙,彩雲邨飛鳳樓,09/07/2022,
黃大仙,富山邨富仁樓,09/07/2022,
黃大仙,黃大仙上邨達善樓,09/07/2022,
黃大仙,黃大仙下邨龍昌樓,09/07/2022,
黃大仙,黃大仙下邨龍裕樓,09/07/2022,
黃大仙,黃大仙下邨龍慧樓,09/07/2022,
黃大仙,黃大仙下邨龍豐樓,09/07/2022,
黃大仙,黃大仙紀律部隊宿舍1座,09/07/2022,
黃大仙,慈民邨民裕樓,09/07/2022,
黃大仙,慈愛苑愛康閣,09/07/2022,
黃大仙,慈樂邨樂天樓,09/07/2022,
黃大仙,慈樂邨樂旺樓,09/07/2022,
黃大仙,嘉峰臺3座,09/07/2022,
黃大仙,蒲崗樓,09/07/2022,
黃大仙,豪門,09/07/2022,
黃大仙,鳳鑽苑,09/07/2022,
黃大仙,播道兒童之家,09/07/2022,
黃大仙,樂富邨樂泰樓,09/07/2022,
黃大仙,樂富邨樂翠樓,09/07/2022,
黃大仙,樂境居,09/07/2022,
黃大仙,橫頭磡邨宏基樓,09/07/2022,
黃大仙,瓊山苑瓊瑤閣,09/07/2022,
黃大仙,竹園北邨橡園樓,08/07/2022,
黃大仙,竹園南邨麗園樓,08/07/2022,
黃大仙,東頭邨振東樓,08/07/2022,
黃大仙,東頭邨榮東樓,08/07/2022,
黃大仙,星河明居C座,08/07/2022,
黃大仙,消防處永定道消防已婚宿舍2座,08/07/2022,
黃大仙,彩雲邨日月樓,08/07/2022,
黃大仙,彩雲邨明麗樓,08/07/2022,
黃大仙,黃大仙下邨龍福樓,08/07/2022,
黃大仙,慈正邨正安樓,08/07/2022,
黃大仙,慈康邨康健樓,08/07/2022,
黃大仙,新蒲崗廣場2座,08/07/2022,
黃大仙,萬義大廈,08/07/2022,
黃大仙,嘉峰臺2座,08/07/2022,
黃大仙,翠竹花園5座,08/07/2022,
黃大仙,曉暉花園2座,08/07/2022,
黃大仙,竹園北邨桃園樓,07/07/2022,
黃大仙,宏景花園2座,07/07/2022,
黃大仙,采頤花園6座,07/07/2022,
黃大仙,采頤花園8座,07/07/2022,
黃大仙,星河明居A座,07/07/2022,
黃大仙,星河明居E座,07/07/2022,
黃大仙,啟德花園5座,07/07/2022,
黃大仙,彩虹邨丹鳳樓,07/07/2022,
黃大仙,彩虹邨金華樓,07/07/2022,
黃大仙,彩雲邨瓊宮樓,07/07/2022,
黃大仙,黃大仙上邨昭善樓,07/07/2022,
黃大仙,黃大仙下邨龍達樓,07/07/2022,
黃大仙,慈愛苑愛寧閣,07/07/2022,
黃大仙,慈樂邨樂誠樓,07/07/2022,
黃大仙,樂富邨宏康樓,07/07/2022,
黃大仙,樂富邨宏樂樓,07/07/2022,
黃大仙,曉暉花園3座,07/07/2022,
黃大仙,橫頭磡邨宏安樓,07/07/2022,
黃大仙,橫頭磡邨宏祖樓,07/07/2022,
黃大仙,橫頭磡邨宏偉樓,07/07/2022,
黃大仙,橫頭磡邨宏照樓,07/07/2022,
黃大仙,龍暉閣,07/07/2022,
黃大仙,豐盛街紀律部隊宿舍2座,07/07/2022,
黃大仙,瓊軒苑,07/07/2022,
黃大仙,寶翠大廈,07/07/2022,
黃大仙,如意樓,06/07/2022,
黃大仙,安福大樓,06/07/2022,
黃大仙,恒安大廈,06/07/2022,
黃大仙,峻弦6座,06/07/2022,
黃大仙,彩雲邨玉麟樓,06/07/2022,
黃大仙,富強苑富逸閣,06/07/2022,
黃大仙,富強苑富雅閣,06/07/2022,
黃大仙,慈正邨正康樓,06/07/2022,
黃大仙,慈民邨民泰樓,06/07/2022,
黃大仙,豪苑3座,06/07/2022,
黃大仙,橫頭磡邨宏富樓,06/07/2022,
黃大仙,橫頭磡邨宏德樓,06/07/2022,
黃大仙,瓊山苑瓊琚閣,06/07/2022,
黃大仙,仁愛街34號,05/07/2022,
黃大仙,竹園南邨華園樓,05/07/2022,
黃大仙,采頤花園5座,05/07/2022,
黃大仙,華芝樓,05/07/2022,
黃大仙,黃大仙下邨龍逸樓,05/07/2022,
黃大仙,慈華大廈,05/07/2022,
黃大仙,樂富邨樂民樓,05/07/2022,
黃大仙,宏景花園1座,04/07/2022,
黃大仙,悅庭軒2座,04/07/2022,
黃大仙,富山邨富信樓,04/07/2022,
黃大仙,越秀廣場秀華苑,04/07/2022,
黃大仙,黃大仙上邨溢善樓,04/07/2022,
黃大仙,慈樂邨樂歡樓,04/07/2022,
黃大仙,鳳禮苑鳳禧閣,04/07/2022,
黃大仙,曉暉花園1座,04/07/2022,
黃大仙,龍蟠苑龍璣閣,04/07/2022,
黃大仙,采頤花園7座,03/07/2022,
黃大仙,消防處黃大仙員佐級已婚人員宿舍A座,03/07/2022,
黃大仙,彩虹邨金碧樓,03/07/2022,
黃大仙,彩雲邨游龍樓,03/07/2022,
黃大仙,富山邨富禮樓,03/07/2022,
黃大仙,黃大仙下邨龍光樓,03/07/2022,
黃大仙,黃大仙下邨龍順樓,03/07/2022,
黃大仙,黃大仙下邨龍興樓,03/07/2022,
黃大仙,慈康邨康德樓,03/07/2022,
黃大仙,慈愛苑愛慧閣,03/07/2022,
黃大仙,鳳德邨銀鳳樓,03/07/2022,
黃大仙,德寶大廈,03/07/2022,
黃大仙,橫頭磡邨宏亮樓,03/07/2022,
黃大仙,竹園南邨趣園樓,02/07/2022,
黃大仙,富強苑富裕閣,02/07/2022,
黃大仙,景泰苑,02/07/2022,
黃大仙,慈康邨康潤樓,02/07/2022,
黃大仙,橫頭磡邨宏顯樓,02/07/2022,
黃大仙,瓊麗苑瓊昌閣,02/07/2022,
黃大仙,秀芳花園,01/07/2022,
黃大仙,東頭邨耀東樓,01/07/2022,
黃大仙,衍慶大廈,01/07/2022,
黃大仙,啟德花園2座,01/07/2022,
黃大仙,彩虹唐樓,01/07/2022,
黃大仙,彩雲邨星辰樓,01/07/2022,
黃大仙,彩雲邨紫霄樓,01/07/2022,
黃大仙,樂富邨樂謙樓,01/07/2022,
黃大仙,天宏苑宏景閣,30/06/2022,
黃大仙,宏景花園6座,30/06/2022,
黃大仙,杏林街20號,30/06/2022,
黃大仙,采頤花園,30/06/2022,
黃大仙,采頤花園12座,30/06/2022,
黃大仙,啟德花園1座,30/06/2022,
黃大仙,崇齡大廈,30/06/2022,
黃大仙,康強街23號,30/06/2022,
黃大仙,現崇山5A座,30/06/2022,
黃大仙,富強苑富康閣,30/06/2022,
黃大仙,新麗花園,30/06/2022,
黃大仙,鳳寶大廈,30/06/2022,
黃大仙,樂富邨宏旭樓,30/06/2022,
黃大仙,安利大廈,29/06/2022,
黃大仙,東頭邨盈東樓,29/06/2022,
黃大仙,啟鑽苑啟宏閣,29/06/2022,
黃大仙,現崇山2座,29/06/2022,
黃大仙,黃大仙下邨龍和樓,29/06/2022,
黃大仙,黃大仙下邨龍滿樓,29/06/2022,
黃大仙,翠竹花園1座,29/06/2022,
黃大仙,鳳德道31-33號,29/06/2022,
油尖旺,千歲大廈,12/07/2022,
油尖旺,大同新邨大益樓,12/07/2022,
油尖旺,大同新邨大富樓,12/07/2022,
油尖旺,山林閣,12/07/2022,
油尖旺,中英樓,12/07/2022,
油尖旺,中原樓,12/07/2022,
油尖旺,中興樓,12/07/2022,
油尖旺,仁安大廈B座,12/07/2022,
油尖旺,文蔚樓,12/07/2022,
油尖旺,月圓大廈,12/07/2022,
油尖旺,正華大廈,12/07/2022,
油尖旺,永利大厦,12/07/2022,
油尖旺,永發大廈,12/07/2022,
油尖旺,好安樓,12/07/2022,
油尖旺,利奧坊．曉岸1座,12/07/2022,
油尖旺,利興大廈,12/07/2022,
油尖旺,君滙港3座,12/07/2022,
油尖旺,宏安大廈,12/07/2022,
油尖旺,秀華閣,12/07/2022,
油尖旺,帝柏海灣2座,12/07/2022,
油尖旺,帝柏海灣3座,12/07/2022,
油尖旺,建煌華廈,12/07/2022,
油尖旺,恆豐酒店,12/07/2022,
油尖旺,柏景灣10座,12/07/2022,
油尖旺,柏景灣9座,12/07/2022,
油尖旺,洗衣街217號,12/07/2022,
油尖旺,皇家太平洋酒店,12/07/2022,
油尖旺,香港旺角希爾頓花園酒店,12/07/2022,
油尖旺,海富苑海韻閣,12/07/2022,
油尖旺,海灣軒海景酒店,12/07/2022,
油尖旺,康美樓,12/07/2022,
油尖旺,得寶大廈B座,12/07/2022,
油尖旺,都會軒1座,12/07/2022,
油尖旺,凱帆軒2座,12/07/2022,
油尖旺,富榮花園1座,12/07/2022,
油尖旺,富榮花園4座,12/07/2022,
油尖旺,富榮花園8座,12/07/2022,
油尖旺,港景峯1座,12/07/2022,
油尖旺,港灣豪庭10座,12/07/2022,
油尖旺,皓畋8座,12/07/2022,
油尖旺,黃金大廈,12/07/2022,
油尖旺,萬成大廈,12/07/2022,
油尖旺,槐樹街6號麗華閣,12/07/2022,
油尖旺,漾日居3座,12/07/2022,
油尖旺,維港灣8座,12/07/2022,
油尖旺,遠東發展旺角大廈,12/07/2022,
油尖旺,廣豐大廈,12/07/2022,
油尖旺,擎天半島2座,12/07/2022,
油尖旺,I-Home,11/07/2022,
油尖旺,Kimberley 26,11/07/2022,
油尖旺,The Austin 1座,11/07/2022,
油尖旺,上海大廈,11/07/2022,
油尖旺,上海街218號,11/07/2022,
油尖旺,上海街380-390A號上海大廈,11/07/2022,
油尖旺,中信大廈,11/07/2022,
油尖旺,中美樓,11/07/2022,
油尖旺,中耀樓,11/07/2022,
油尖旺,友和大樓,11/07/2022,
油尖旺,文英樓,11/07/2022,
油尖旺,文華樓,11/07/2022,
油尖旺,安康大廈,11/07/2022,
油尖旺,西九龍紀律部隊宿舍2座,11/07/2022,
油尖旺,利發大樓,11/07/2022,
油尖旺,君滙港6座,11/07/2022,
油尖旺,花園街174號,11/07/2022,
油尖旺,金鑾大廈,11/07/2022,
油尖旺,長寧大廈,11/07/2022,
油尖旺,冠顏樓,11/07/2022,
油尖旺,帝柏海灣1座,11/07/2022,
油尖旺,帝柏海灣5座,11/07/2022,
油尖旺,恆星樓,11/07/2022,
油尖旺,洗衣街151號,11/07/2022,
油尖旺,英來大廈,11/07/2022,
油尖旺,香港金域假日酒店,11/07/2022,
油尖旺,時勝大廈,11/07/2022,
油尖旺,浪澄灣3座,11/07/2022,
油尖旺,海富苑海泰閣,11/07/2022,
油尖旺,砵蘭街200號,11/07/2022,
油尖旺,荔塘大廈B座,11/07/2022,
油尖旺,御金‧國峯2座,11/07/2022,
油尖旺,弼華大廈,11/07/2022,
油尖旺,港灣豪庭5座,11/07/2022,
油尖旺,華富園,11/07/2022,
油尖旺,華德大廈,11/07/2022,
油尖旺,賀賢居,11/07/2022,
油尖旺,順好樓,11/07/2022,
油尖旺,奧城．西岸,11/07/2022,
油尖旺,新填地街222號,11/07/2022,
油尖旺,楓樹街1F號,11/07/2022,
油尖旺,萬盛閣1座,11/07/2022,
油尖旺,詩歌舞街48號,11/07/2022,
油尖旺,達明大廈,11/07/2022,
油尖旺,頌賢花園1座,11/07/2022,
油尖旺,嘉禾大廈,11/07/2022,
油尖旺,嘉榮大廈,11/07/2022,
油尖旺,榮基樓,11/07/2022,
油尖旺,榮富苑,11/07/2022,
油尖旺,漾日居7座,11/07/2022,
油尖旺,福祿大廈,11/07/2022,
油尖旺,維港灣10座,11/07/2022,
油尖旺,維港灣5座,11/07/2022,
油尖旺,維港灣9座,11/07/2022,
油尖旺,慶年大樓,11/07/2022,
油尖旺,樂福大廈,11/07/2022,
油尖旺,龍堡國際,11/07/2022,
油尖旺,擎天半島6座,11/07/2022,
油尖旺,爵士花園3座,11/07/2022,
油尖旺,鴻禧大廈,11/07/2022,
油尖旺,麗星大廈,11/07/2022,
油尖旺,The Austin 3座,10/07/2022,
油尖旺,大同新邨大方樓,10/07/2022,
油尖旺,大同新邨大全樓,10/07/2022,
油尖旺,天璽日鑽璽,10/07/2022,
油尖旺,百安大廈,10/07/2022,
油尖旺,西九龍紀律部隊宿舍1座,10/07/2022,
油尖旺,利安大樓,10/07/2022,
油尖旺,宏生大廈,10/07/2022,
油尖旺,東裕大廈,10/07/2022,
油尖旺,長豐大廈,10/07/2022,
油尖旺,亮賢居,10/07/2022,
油尖旺,帝峯．皇殿8座,10/07/2022,
油尖旺,洗衣街37號,10/07/2022,
油尖旺,界限街16號,10/07/2022,
油尖旺,海信大廈,10/07/2022,
油尖旺,海桃灣1座,10/07/2022,
油尖旺,海富苑海裕閣,10/07/2022,
油尖旺,砵蘭街444號,10/07/2022,
油尖旺,高景臺,10/07/2022,
油尖旺,御金‧國峯7座,10/07/2022,
油尖旺,凱旋門映月閣,10/07/2022,
油尖旺,博文街10A號,10/07/2022,
油尖旺,喜利大廈,10/07/2022,
油尖旺,富薈旺角酒店,10/07/2022,
油尖旺,華敦大廈,10/07/2022,
油尖旺,順景大廈,10/07/2022,
油尖旺,新填地街198號,10/07/2022,
油尖旺,嘉文花園3座,10/07/2022,
油尖旺,榮達樓,10/07/2022,
油尖旺,福康大樓,10/07/2022,
油尖旺,維港灣,10/07/2022,
油尖旺,維港灣2座,10/07/2022,
油尖旺,德興街3號,10/07/2022,
油尖旺,橡樹街79號,10/07/2022,
油尖旺,蕙寧閣,10/07/2022,
油尖旺,龍旺大廈,10/07/2022,
油尖旺,駿發花園1座,10/07/2022,
油尖旺,鴻運大樓,10/07/2022,
油尖旺,大同新邨大公樓,09/07/2022,
油尖旺,大角咀大廈,09/07/2022,
油尖旺,大南街116號,09/07/2022,
油尖旺,山東街86號,09/07/2022,
油尖旺,仁安大廈,09/07/2022,
油尖旺,文景樓,09/07/2022,
油尖旺,兆業大廈,09/07/2022,
油尖旺,別樹華軒,09/07/2022,
油尖旺,利威大廈,09/07/2022,
油尖旺,利奧坊．凱岸1座,09/07/2022,
油尖旺,君頤峰5座,09/07/2022,
油尖旺,君頤峰8座,09/07/2022,
油尖旺,君臨天下1座,09/07/2022,
油尖旺,京士柏山獨立屋,09/07/2022,
油尖旺,昌富大廈,09/07/2022,
油尖旺,東角樓,09/07/2022,
油尖旺,花園街119號,09/07/2022,
油尖旺,金滿閣,09/07/2022,
油尖旺,帝峯．皇殿7座,09/07/2022,
油尖旺,帝庭園1座,09/07/2022,
油尖旺,恒裕閣,09/07/2022,
油尖旺,柏景灣7座,09/07/2022,
油尖旺,柏景灣8座,09/07/2022,
油尖旺,柏豐28,09/07/2022,
油尖旺,美麗都大廈,09/07/2022,
油尖旺,英美大樓,09/07/2022,
油尖旺,夏惠樓,09/07/2022,
油尖旺,海防大廈,09/07/2022,
油尖旺,海富苑海寧閣,09/07/2022,
油尖旺,偉晴軒,09/07/2022,
油尖旺,基隆街60號,09/07/2022,
油尖旺,得寶大廈,09/07/2022,
油尖旺,御金‧國峯6座,09/07/2022,
油尖旺,豉油街7A-7B號廣興大廈,09/07/2022,
油尖旺,都會軒2座,09/07/2022,
油尖旺,富華大樓,09/07/2022,
油尖旺,富貴大廈西座,09/07/2022,
油尖旺,富榮花園18座,09/07/2022,
油尖旺,富榮花園6座,09/07/2022,
油尖旺,港灣豪庭7座,09/07/2022,
油尖旺,華美樓,09/07/2022,
油尖旺,華苑,09/07/2022,
油尖旺,漾日居1座,09/07/2022,
油尖旺,窩打老道8號1座,09/07/2022,
油尖旺,翠園大樓2座,09/07/2022,
油尖旺,德仁大廈,09/07/2022,
油尖旺,衛理苑B座,09/07/2022,
油尖旺,興發樓,09/07/2022,
油尖旺,駿發花園4座,09/07/2022,
油尖旺,鴻都大廈3座,09/07/2022,
油尖旺,寶豐大廈,09/07/2022,
油尖旺,耀基大樓,09/07/2022,
油尖旺,Ashley 18,08/07/2022,
油尖旺,One Dundas,08/07/2022,
油尖旺,千歲大廈,08/07/2022,
油尖旺,天璽星鑽璽,08/07/2022,
油尖旺,君滙港5座,08/07/2022,
油尖旺,宏創方,08/07/2022,
油尖旺,金國中心,08/07/2022,
油尖旺,長旺大廈,08/07/2022,
油尖旺,長輝大廈,08/07/2022,
油尖旺,長興大廈,08/07/2022,
油尖旺,帝峯．皇殿3座,08/07/2022,
油尖旺,建煌樓,08/07/2022,
油尖旺,紅樂道12號,08/07/2022,
油尖旺,美觀大廈,08/07/2022,
油尖旺,重慶大廈,08/07/2022,
油尖旺,海富苑海欣閣,08/07/2022,
油尖旺,海韻軒海景酒店,08/07/2022,
油尖旺,偉基樓,08/07/2022,
油尖旺,基隆街18號,08/07/2022,
油尖旺,通菜街130-130A號,08/07/2022,
油尖旺,通菜街23號,08/07/2022,
油尖旺,凱帆軒3座,08/07/2022,
油尖旺,凱旋門觀星閣,08/07/2022,
油尖旺,富多來新邨富殿樓,08/07/2022,
油尖旺,港灣豪庭6座,08/07/2022,
油尖旺,港灣豪庭8座,08/07/2022,
油尖旺,順利大廈B座,08/07/2022,
油尖旺,傲寓,08/07/2022,
油尖旺,萬榮大廈,08/07/2022,
油尖旺,僑明大廈,08/07/2022,
油尖旺,嘉峰大廈,08/07/2022,
油尖旺,漾日居2座,08/07/2022,
油尖旺,窩打老道3A-3B號,08/07/2022,
油尖旺,廣東道342號,08/07/2022,
油尖旺,廣東道945號,08/07/2022,
油尖旺,興隆大樓,08/07/2022,
油尖旺,擎天半島1座,08/07/2022,
油尖旺,駿發花園5座,08/07/2022,
油尖旺,鑽石樓,08/07/2022,
油尖旺,Grand Austin 1A座,07/07/2022,
油尖旺,Grand Austin 2A座,07/07/2022,
油尖旺,上海街358號,07/07/2022,
油尖旺,大同新邨大貴樓,07/07/2022,
油尖旺,大南街131號,07/07/2022,
油尖旺,山東街1號,07/07/2022,
油尖旺,文昌樓,07/07/2022,
油尖旺,文苑樓,07/07/2022,
油尖旺,文輝樓,07/07/2022,
油尖旺,加連威大廈,07/07/2022,
油尖旺,必發樓,07/07/2022,
油尖旺,利泰大樓,07/07/2022,
油尖旺,利奧坊．曦岸2座,07/07/2022,
油尖旺,君臨天下3座,07/07/2022,
油尖旺,宏華大廈,07/07/2022,
油尖旺,旺角廣場,07/07/2022,
油尖旺,東威大廈,07/07/2022,
油尖旺,帝苑酒店,07/07/2022,
油尖旺,帝庭園2座,07/07/2022,
油尖旺,恒運大廈,07/07/2022,
油尖旺,柏樹街1A號,07/07/2022,
油尖旺,香港港威酒店,07/07/2022,
油尖旺,泰怡大廈,07/07/2022,
油尖旺,富多來新邨富麗樓,07/07/2022,
油尖旺,富貴大廈東座,07/07/2022,
油尖旺,富榮花園15座,07/07/2022,
油尖旺,富榮花園2座,07/07/2022,
油尖旺,登臺,07/07/2022,
油尖旺,華園大廈,07/07/2022,
油尖旺,華楓大廈,07/07/2022,
油尖旺,黑布街90號,07/07/2022,
油尖旺,漾日居6座,07/07/2022,
油尖旺,碧華大廈,07/07/2022,
油尖旺,肇豐大廈,07/07/2022,
油尖旺,遠東大廈,07/07/2022,
油尖旺,廣東道1066號,07/07/2022,
油尖旺,廣東道833號,07/07/2022,
油尖旺,德寶樓,07/07/2022,
油尖旺,樂勝大廈,07/07/2022,
油尖旺,衛理苑D座,07/07/2022,
油尖旺,擎天半島5座,07/07/2022,
油尖旺,爵士花園1座,07/07/2022,
油尖旺,麗華大廈,07/07/2022,
油尖旺,寶石大樓,07/07/2022,
油尖旺,寶寧大廈,07/07/2022,
油尖旺,同發大廈,06/07/2022,
油尖旺,君頤峰6座,06/07/2022,
油尖旺,金堂閣,06/07/2022,
油尖旺,長發大廈,06/07/2022,
油尖旺,恒通大廈,06/07/2022,
油尖旺,香格里拉酒店,06/07/2022,
油尖旺,富多來新邨富新樓,06/07/2022,
油尖旺,港灣豪庭9座,06/07/2022,
油尖旺,菩提街3號,06/07/2022,
油尖旺,嘉成大廈,06/07/2022,
油尖旺,德發大廈,06/07/2022,
油尖旺,餘慶大廈,06/07/2022,
油尖旺,擎天半島3座,06/07/2022,
油尖旺,櫻桃大廈,06/07/2022,
油尖旺,大安大廈,05/07/2022,
油尖旺,山東街67-69A號,05/07/2022,
油尖旺,太子道西237-239A號,05/07/2022,
油尖旺,文耀樓,05/07/2022,
油尖旺,立信大廈,05/07/2022,
油尖旺,百利達廣場,05/07/2022,
油尖旺,利奧坊．凱岸2座,05/07/2022,
油尖旺,利興大樓,05/07/2022,
油尖旺,東成大廈,05/07/2022,
油尖旺,花園街168號,05/07/2022,
油尖旺,帝國酒店,05/07/2022,
油尖旺,建煌華廈2期,05/07/2022,
油尖旺,浪澄灣8座,05/07/2022,
油尖旺,基隆街58號,05/07/2022,
油尖旺,富昌大廈,05/07/2022,
油尖旺,富裕臺B座,05/07/2022,
油尖旺,富榮花園17座,05/07/2022,
油尖旺,富榮花園5座,05/07/2022,
油尖旺,富麗樓,05/07/2022,
油尖旺,奧柏‧御峯2座,05/07/2022,
油尖旺,新填地街596C號,05/07/2022,
油尖旺,萬年大廈,05/07/2022,
油尖旺,榮富苑2座,05/07/2022,
油尖旺,維港灣1座,05/07/2022,
油尖旺,維港灣3座,05/07/2022,
油尖旺,豪華閣,05/07/2022,
油尖旺,興旺大廈,05/07/2022,
油尖旺,一號銀海2座,04/07/2022,
油尖旺,大公樓,04/07/2022,
油尖旺,太子大樓,04/07/2022,
油尖旺,汝州街5-7號,04/07/2022,
油尖旺,利源閣,04/07/2022,
油尖旺,志和街13號,04/07/2022,
油尖旺,東樂大樓,04/07/2022,
油尖旺,帝峯．皇殿1座,04/07/2022,
油尖旺,香港海景絲麗酒店,04/07/2022,
油尖旺,馬哥孛羅香港酒店,04/07/2022,
油尖旺,都會海逸酒店,04/07/2022,
油尖旺,凱旋門朝日閣,04/07/2022,
油尖旺,富榮花園3座,04/07/2022,
油尖旺,榮光大廈,04/07/2022,
油尖旺,窩打老道3B號,04/07/2022,
油尖旺,廣源大廈,04/07/2022,
油尖旺,駿發花園2座,04/07/2022,
油尖旺,名鑄,03/07/2022,
油尖旺,伯惠酒店九龍,03/07/2022,
油尖旺,昌喜樓,03/07/2022,
油尖旺,花墟道40號,03/07/2022,
油尖旺,柏景灣6座,03/07/2022,
油尖旺,康僑大廈,03/07/2022,
油尖旺,通菜街111-117號,03/07/2022,
油尖旺,麥花臣匯,03/07/2022,
油尖旺,港景峯2座,03/07/2022,
油尖旺,華新大廈,03/07/2022,
